listing_id,availability_rate,available_days,unavailable_days,total_days,min_nights,max_nights,changes
831292105528413780,0.4931506849315068,180,185,365,2.0,1125.0,5
831531679173842258,0.010958904109589041,4,361,365,3.3013698630136985,365.0,3
831895979818734719,0.1178082191780822,43,322,365,1.9972602739726026,730.0,21
831899977788481390,0.947945205479452,346,19,365,2.0,365.0,12
832589429035582135,0.4767123287671233,174,191,365,1.284931506849315,730.0,5
833133458275072882,0.6547945205479452,239,126,365,1.0,365.0,37
833173335523232475,0.9972602739726028,364,1,365,3.0,90.0,2
833295627508912736,0.4684931506849315,171,194,365,2.0493150684931507,1125.0,9
833697671482884041,0.1726027397260274,63,302,365,1.0,365.0,17
833984914142310679,0.9232876712328767,337,28,365,1.9972602739726026,1125.0,9
834001385230310026,0.8082191780821918,295,70,365,1.0,365.0,38
834068698927340183,1.0,365,0,365,1.0,30.0,1
834243769078559516,0.410958904109589,150,215,365,1.2767123287671234,989.1369863013699,15
835467156245909361,0.43561643835616437,159,206,365,3.0,365.0,3
835990552821931036,0.5589041095890411,204,161,365,3.0,365.0,7
836038168396148275,0.1095890410958904,40,325,365,1.0,1125.0,25
836119552352195038,0.936986301369863,342,23,365,1.0,365.0,31
836298498557124446,0.9424657534246575,344,21,365,1.9616438356164383,731.0,20
836789824087697807,0.030136986301369864,11,354,365,1.2876712328767124,1125.0,9
836814980342288098,0.7753424657534247,283,82,365,2.0,365.0,4
837614080803859326,0.9534246575342465,348,17,365,2.0,30.0,2
837745847173246888,1.0,365,0,365,2.0,20.0,1
837871088913002468,0.0,0,365,365,1.0,365.0,1
837900538046151651,0.0,0,365,365,1.0,365.0,1
837911588624627537,0.0410958904109589,15,350,365,1.0,365.0,2
837931457631853481,0.0,0,365,365,1.0,365.0,1
837940466789077930,0.0,0,365,365,1.0,365.0,1
838180939771839197,0.6575342465753424,240,125,365,2.0,357.0,16
839207052587268716,0.9506849315068493,347,18,365,2.0164383561643837,365.0,8
839216108367731812,1.0,365,0,365,1.0,365.0,1
839992217511024666,0.1232876712328767,45,320,365,1.0,365.0,28
840686057395817454,0.9041095890410958,330,35,365,2.0,365.0,2
841334543911393665,0.04657534246575343,17,348,365,1.0,1125.0,11
841704276702836555,0.0,0,365,365,1.0,1125.0,1
842095020272578427,0.9643835616438357,352,13,365,2.0,627.3561643835617,8
842253232181058547,0.8657534246575342,316,49,365,2.0,1125.0,30
842631257171675230,1.0,365,0,365,1.0,5.0,1
842701651536167877,0.052054794520547946,19,346,365,1.0,14.0,11
842768425514516103,0.863013698630137,315,50,365,1.0,365.0,40
842810748098069774,0.40273972602739727,147,218,365,2.0,60.0,23
843209465550988012,0.0,0,365,365,1.0,1.0,1
843511541789764040,0.8657534246575342,316,49,365,5.69041095890411,1125.0,20
843572507837140381,1.0,365,0,365,5.0,1125.0,1
843583642311102682,1.0,365,0,365,4.0,365.0,1
843589138630069670,0.2410958904109589,88,277,365,10.0,20.0,3
843750973377802634,0.2410958904109589,88,277,365,1.0,365.0,3
843907503611928084,0.34794520547945207,127,238,365,20.983561643835618,1125.0,9
843947210876213141,0.958904109589041,350,15,365,1.0,1125.0,12
843969715076577112,1.0,365,0,365,21.0,365.0,1
844327221131428098,0.15342465753424658,56,309,365,2.063013698630137,65.0,6
845446190403048372,0.7342465753424657,268,97,365,2.0,90.0,3
845555139250324388,0.4547945205479452,166,199,365,3.0,7.0,7
845646907594381021,0.10410958904109589,38,327,365,1.0,30.0,3
845809421656807483,0.7041095890410959,257,108,365,1.0,1125.0,2
846046518579191142,0.6465753424657534,236,129,365,1.0,1125.0,17
846046526091531789,0.5945205479452055,217,148,365,1.0,365.0,33
847050291042245813,0.8849315068493151,323,42,365,2.0,140.0,12
847779991924181293,0.5150684931506849,188,177,365,2.0,365.0,15
848512468328478522,0.8849315068493151,323,42,365,2.712328767123288,1125.0,16
848612950974342089,0.2356164383561644,86,279,365,1.0,14.0,11
848704756326747988,0.4684931506849315,171,194,365,1.0,1125.0,10
849182919441458389,0.37534246575342467,137,228,365,1.0,365.0,4
849423804857687590,0.03287671232876712,12,353,365,1.1753424657534246,691.5698630136986,9
849704645478693909,0.4904109589041096,179,186,365,9.873972602739727,365.0,2
850655414660759363,0.7452054794520548,272,93,365,1.0,1125.0,2
850684834673974672,0.9095890410958904,332,33,365,2.926027397260274,1125.0,12
851904168188706495,0.9123287671232877,333,32,365,6.808219178082192,1125.0,4
851992859562367834,0.4931506849315068,180,185,365,2.0,365.0,23
852010535446244819,0.536986301369863,196,169,365,2.0,365.0,11
852023623399424106,0.5205479452054794,190,175,365,2.0,365.0,15
852268031681555434,0.23013698630136986,84,281,365,2.0,365.0,7
852817482451976702,0.9534246575342465,348,17,365,153.93424657534246,1125.0,2
852984806758221012,0.23013698630136986,84,281,365,2.0,365.0,7
853405520149161878,0.9260273972602739,338,27,365,3.0164383561643837,365.0,18
853495670287262477,0.736986301369863,269,96,365,2.0,1125.0,3
854004155446591872,0.23835616438356164,87,278,365,2.0027397260273974,1125.0,15
854028744690857935,0.0,0,365,365,3.0,1125.0,1
854080557516138291,0.005479452054794521,2,363,365,2.0,1125.0,2
854887197265131833,0.19726027397260273,72,293,365,3.0,10.0,2
855197770248835062,0.0,0,365,365,3.0,65.0,1
855731733134604747,0.0,0,365,365,2.0,1125.0,1
855935114024763228,0.4301369863013699,157,208,365,2.0,1125.0,45
856469765560532623,1.0,365,0,365,1.0,365.0,1
856490989748898827,0.0,0,365,365,2.0,1125.0,1
856828396740994273,0.1232876712328767,45,320,365,6.726027397260274,1125.0,3
857814118957038456,0.3178082191780822,116,249,365,1.0,1125.0,2
858534837109161036,0.863013698630137,315,50,365,2.0,365.0,12
858692957253403551,0.23013698630136986,84,281,365,2.0,1125.0,7
858693290246793060,0.23013698630136986,84,281,365,2.0,1125.0,7
858933433329718645,0.4657534246575342,170,195,365,1.0,365.0,18
859178993160282877,0.9808219178082191,358,7,365,90.0,180.0,2
859211374393909021,0.5013698630136987,183,182,365,2.0,365.0,8
859429143864034087,0.23013698630136986,84,281,365,1.1424657534246576,1125.0,22
859954225004224496,0.34794520547945207,127,238,365,300.0,1125.0,3
859984156194873426,0.20821917808219179,76,289,365,5.0,365.0,3
861095867605156697,0.6301369863013698,230,135,365,1.16986301369863,935.9643835616438,17
861482063980086652,0.7068493150684931,258,107,365,2.0,226.0,3
861567816977809941,0.2410958904109589,88,277,365,4.676712328767123,1125.0,3
861593906024285870,0.4602739726027397,168,197,365,1.0,8.0,16
862040479275834229,0.043835616438356165,16,349,365,1.4301369863013698,365.0,7
862796845711827308,0.0,0,365,365,1.0,1125.0,1
862869723047790098,0.36164383561643837,132,233,365,3.210958904109589,1125.0,25
863662748941712147,0.4849315068493151,177,188,365,1.0,365.0,3
863882707889287818,0.3561643835616438,130,235,365,2.0,1125.0,15
863883092751235136,0.08767123287671233,32,333,365,17.136986301369863,180.0,3
865064744030346009,0.09315068493150686,34,331,365,1.0136986301369864,1125.0,6
865298973609104266,0.7315068493150685,267,98,365,1.8520547945205479,1125.0,22
865843807688810157,0.0,0,365,365,1.0,5.0,1
866509631288718407,0.19726027397260273,72,293,365,4.0,31.0,3
866684771070099239,1.0,365,0,365,3.0,365.0,1
866767021516331317,0.23013698630136986,84,281,365,2.0,1125.0,7
867158215768760139,0.9424657534246575,344,21,365,2.0,14.0,10
867162401708814029,0.4931506849315068,180,185,365,2.0,120.0,2
867268385288224567,0.8821917808219178,322,43,365,2.8684931506849316,365.0,28
867338852441870271,0.8821917808219178,322,43,365,3.9616438356164383,365.0,22
867905552502640852,0.9205479452054794,336,29,365,2.0,989.2602739726027,4
868022855717706914,0.9863013698630136,360,5,365,5.0,365.0,2
868048068051539877,0.39452054794520547,144,221,365,1.284931506849315,1125.0,28
868522185009766238,0.4876712328767123,178,187,365,2.0,1125.0,3
868673637687066156,0.4602739726027397,168,197,365,3.0,365.0,3
868744863980853698,0.8082191780821918,295,70,365,20.947945205479453,1125.0,4
869309226563638971,0.6602739726027397,241,124,365,2.0,193.0,21
869323444251958607,1.0,365,0,365,1.0,365.0,1
869401917474398304,0.8191780821917808,299,66,365,5.0,365.0,2
869446956861416312,0.4904109589041096,179,186,365,7.0,120.0,3
869456811081211756,0.4575342465753425,167,198,365,2.0,120.0,4
869466050740829159,0.4904109589041096,179,186,365,2.0,120.0,3
869473322629708638,0.41643835616438357,152,213,365,2.0,120.0,7
869508932942648183,0.9260273972602739,338,27,365,1.0,365.0,28
869646203051129254,0.0,0,365,365,1.2876712328767124,21.0,1
871089637050150517,0.6547945205479452,239,126,365,7.0,200.0,5
871195356538920013,0.0,0,365,365,1.0,365.0,1
871484565934877165,0.9808219178082191,358,7,365,2.2273972602739724,1125.0,4
871598801755351560,0.0,0,365,365,1.4547945205479451,365.0,1
871632326780864787,0.0,0,365,365,1.0,1125.0,1
871659896085732997,0.3506849315068493,128,237,365,6.0,1125.0,4
872174156737954375,0.9205479452054794,336,29,365,1.0,999.0,37
872321581690635096,0.3041095890410959,111,254,365,1.0,20.0,11
872520572075580695,0.3041095890410959,111,254,365,2.0,365.0,5
872566371253045376,0.9972602739726028,364,1,365,1.0,365.0,2
872943585270388348,0.38904109589041097,142,223,365,3.0027397260273974,28.0,3
873169749305277716,0.9972602739726028,364,1,365,1.0,365.0,2
873920521298195242,0.4712328767123288,172,193,365,12.550684931506849,1125.0,5
874199107275344334,0.7095890410958904,259,106,365,1.0,1125.0,7
875057566981658775,0.2465753424657534,90,275,365,1.0,365.0,2
875394376381432746,1.0,365,0,365,1.0,1125.0,1
875487940393849892,0.08493150684931507,31,334,365,1.0054794520547945,1125.0,7
875873740654613644,0.07945205479452055,29,336,365,1.0136986301369864,1125.0,10
875995384211704865,0.22465753424657534,82,283,365,4.909589041095891,1125.0,15
876526350541142014,0.8931506849315068,326,39,365,1.0,365.0,32
876718149699528221,0.7123287671232876,260,105,365,5.641095890410959,1125.0,20
876722038461412505,0.9534246575342465,348,17,365,4.926027397260274,30.0,10
877487354658220897,0.4684931506849315,171,194,365,20.367123287671234,1125.0,27
878039535271092650,0.6520547945205479,238,127,365,2.0,30.0,66
878092842712594631,0.6219178082191781,227,138,365,1.9972602739726026,30.0,15
878331523565083308,0.17534246575342466,64,301,365,1.0136986301369864,1125.0,6
878749410889526190,0.3698630136986301,135,230,365,2.0,120.0,4
878820628478751234,0.3698630136986301,135,230,365,30.0,365.0,5
878932175343814684,0.9726027397260274,355,10,365,1.1452054794520548,365.0,8
879090208627920272,0.07397260273972603,27,338,365,1.0,1125.0,3
879485467722745724,0.6219178082191781,227,138,365,56.0,1125.0,4
879596624914209156,0.6712328767123288,245,120,365,2.0,161.0,15
879825751069430422,0.2465753424657534,90,275,365,1.0,365.0,2
879863252574874244,0.0,0,365,365,1.1424657534246576,7.0,1
880127323442189406,0.5232876712328767,191,174,365,1.0,365.0,2
880226824804408405,0.947945205479452,346,19,365,2.0,1125.0,9
880683693816037657,0.8054794520547945,294,71,365,4.120547945205479,730.0,8
880754840174989173,0.049315068493150684,18,347,365,3.0,10.0,7
881277657822903238,0.0,0,365,365,2.0,100.0,1
881867005750929977,0.1643835616438356,60,305,365,2.0,1125.0,6
881884476234612503,0.9945205479452055,363,2,365,1.0,365.0,2
881963197849453295,0.9972602739726028,364,1,365,15.0,365.0,2
882242342445229477,1.0,365,0,365,3.0,365.0,1
882700608032444273,0.9945205479452055,363,2,365,2.0,365.0,2
882770389639003625,0.33972602739726027,124,241,365,1.2876712328767124,1125.0,27
883791613899221802,0.6876712328767123,251,114,365,2.0,900.7698630136987,11
883849638152948377,0.9178082191780822,335,30,365,1.0,365.0,29
884057217002005250,0.16164383561643836,59,306,365,5.0,100.0,3
884445779845298612,0.4904109589041096,179,186,365,14.0,1125.0,2
884524515524559380,0.03287671232876712,12,353,365,2.0,1125.0,2
884527773356004928,0.1780821917808219,65,300,365,1.9972602739726026,1125.0,13
885176799459556887,0.6,219,146,365,1.9945205479452055,365.0,16
885214492670069975,0.4931506849315068,180,185,365,45.0,730.0,2
885244030316448722,0.9287671232876712,339,26,365,1.0,365.0,26
885438055659617882,0.8356164383561644,305,60,365,1.0,1125.0,6
886018117669044032,0.8246575342465754,301,64,365,3.7095890410958905,1125.0,16
886571418830815885,0.2273972602739726,83,282,365,1.0,365.0,14
886812959529010963,0.1780821917808219,65,300,365,2.0,1125.0,9
886982285530820257,0.915068493150685,334,31,365,1.0,907.2520547945205,30
887309477385995578,0.9068493150684932,331,34,365,3.0,1125.0,20
887360552638160675,0.0,0,365,365,2.0,365.0,1
887408889896787585,0.4575342465753425,167,198,365,2.6027397260273974,1125.0,5
887752957586891664,0.07945205479452055,29,336,365,1.0,31.0,11
887791203541530941,0.8657534246575342,316,49,365,5.9150684931506845,365.0,8
888131579335759933,0.726027397260274,265,100,365,2.0,226.0,3
888197517688081021,0.9287671232876712,339,26,365,2.0,1125.0,16
888233855911398858,0.01643835616438356,6,359,365,2.0,28.0,5
888295211886020148,0.9041095890410958,330,35,365,2.0,1125.0,18
888363938110018867,0.9424657534246575,344,21,365,1.0,365.0,14
888454929395131193,0.9041095890410958,330,35,365,1.0,1125.0,42
888928904574155329,0.6767123287671233,247,118,365,7.0,1125.0,4
889015784953082616,0.9452054794520548,345,20,365,2.0,909.6876712328767,10
889174655516036035,0.0,0,365,365,1.0,1125.0,1
889513292704624098,0.9671232876712329,353,12,365,1.0,1125.0,6
889537222779778491,0.7698630136986301,281,84,365,9.791780821917808,365.0,2
889567318727390687,0.24383561643835616,89,276,365,1.0,10.0,3
889784717861190501,0.4191780821917808,153,212,365,1.284931506849315,960.5342465753424,19
889886082713818509,0.3726027397260274,136,229,365,2.926027397260274,365.0,31
889891756750246809,0.9260273972602739,338,27,365,1.0,1125.0,10
891081388985864833,0.44931506849315067,164,201,365,1.0,730.0,17
891406608586929746,1.0,365,0,365,11.0,365.0,1
891889445297432156,0.057534246575342465,21,344,365,1.4547945205479451,365.0,6
891890922825518948,0.0684931506849315,25,340,365,1.4547945205479451,365.0,4
891914719945536239,0.010958904109589041,4,361,365,2.5726027397260274,1125.0,3
891932605535770110,0.936986301369863,342,23,365,1.7068493150684931,14.0,28
891949702905080070,1.0,365,0,365,1.0,1125.0,1
891958013132077536,0.6794520547945205,248,117,365,1.9835616438356165,573.2191780821918,17
892020972193399416,0.6438356164383562,235,130,365,2.410958904109589,365.0,23
892580541599038579,0.2219178082191781,81,284,365,1.0,1125.0,26
892596574189770773,0.473972602739726,173,192,365,3.0,45.0,3
892668682752965131,0.4246575342465753,155,210,365,1.0,982.6520547945205,7
893267946060084204,0.9095890410958904,332,33,365,3.0,1125.0,6
893407811893251985,0.7726027397260274,282,83,365,1.8520547945205479,1125.0,51
893803929787038919,0.4931506849315068,180,185,365,1.0,365.0,2
894054143670645152,0.0,0,365,365,3.0,1125.0,1
894138752771311836,0.9972602739726028,364,1,365,7.0,365.0,2
894182333813176533,0.6273972602739726,229,136,365,2.0,161.0,33
894724660467300448,0.25753424657534246,94,271,365,1.0,90.0,5
895434704371265224,0.6767123287671233,247,118,365,1.0,365.0,9
895585929941612624,0.9972602739726028,364,1,365,365.0,365.0,2
895719260080745941,0.24383561643835616,89,276,365,1.0,7.0,3
895736684184027848,0.736986301369863,269,96,365,1.0,365.0,3
897637118921049356,0.9726027397260274,355,10,365,1.0,30.0,6
897821858783148403,0.0,0,365,365,1.0,31.0,1
898595968803617128,0.010958904109589041,4,361,365,1.0,365.0,3
898966556159468421,0.3780821917808219,138,227,365,1.989041095890411,1125.0,13
899060526540689860,0.08767123287671233,32,333,365,5.0,1125.0,3
899227759506135441,0.09041095890410959,33,332,365,1.0,1125.0,3
899669475488487634,0.09863013698630137,36,329,365,1.1315068493150684,365.0,3
899795976743141031,0.6876712328767123,251,114,365,2.0,197.0,11
900779307836003742,0.8547945205479452,312,53,365,1.0,1125.0,58
901497765817803615,0.9780821917808219,357,8,365,4.0,1125.0,5
901567135793731826,0.9506849315068493,347,18,365,5.0,1125.0,4
901576659006712021,0.9205479452054794,336,29,365,5.0,1125.0,2
901581950233196439,0.821917808219178,300,65,365,5.0,1125.0,2
902600072198843784,0.9561643835616438,349,16,365,2.665753424657534,365.0,9
902673310470696118,0.1506849315068493,55,310,365,1.0,1125.0,19
903024587685663282,0.9561643835616438,349,16,365,1.2986301369863014,1125.0,14
903024597091002083,0.9863013698630136,360,5,365,1.0,1125.0,11
903327089007128706,0.0,0,365,365,1.0,365.0,1
903349977026258441,0.9808219178082191,358,7,365,90.0,365.0,2
903361494599233431,0.06575342465753424,24,341,365,7.0,62.0,3
903431946382006635,0.23835616438356164,87,278,365,1.0,30.0,3
903549622453022574,0.0,0,365,365,1.0,365.0,1
904085139588092107,0.0,0,365,365,2.287671232876712,1125.0,1
904171295077373188,0.0,0,365,365,1.0,365.0,1
904424495067255806,0.21643835616438356,79,286,365,2.0,365.0,2
904469662344847053,0.9698630136986301,354,11,365,2.0,365.0,6
904473136917483770,0.9287671232876712,339,26,365,11.594520547945205,525.3287671232877,18
904863208853273440,0.0,0,365,365,1.0,1125.0,1
905030883140073342,0.9972602739726028,364,1,365,1.0,3.0,3
905666292355024243,0.4904109589041096,179,186,365,2.0,365.0,3
906918895156273108,0.7315068493150685,267,98,365,4.0,1125.0,2
906929572356165381,0.4876712328767123,178,187,365,2.0,365.0,3
907065800685854012,0.9698630136986301,354,11,365,1.0,7.0,10
907312306370327977,0.8904109589041096,325,40,365,1.0,1125.0,48
907329953474439401,0.8,292,73,365,1.9808219178082191,1125.0,34
907719775953620188,1.0,365,0,365,2.0,1125.0,1
907833427168139983,1.0,365,0,365,2.0,365.0,1
908080161470380084,0.7397260273972602,270,95,365,2.0,4.0,2
908476307555051272,0.3506849315068493,128,237,365,3.1616438356164385,360.0,2
908489616573421867,0.2465753424657534,90,275,365,1.0,1125.0,2
908501420526569591,0.0,0,365,365,2.0,365.0,1
908515418527173033,0.9753424657534246,356,9,365,2.0,21.0,4
908609614411060199,0.0547945205479452,20,345,365,1.0,365.0,13
908631633516516265,0.3643835616438356,133,232,365,2.0,120.0,5
908801647842662256,0.9013698630136986,329,36,365,1.0,1125.0,2
909389373853338821,0.4904109589041096,179,186,365,9.882191780821918,365.0,2
909399981510862701,0.2465753424657534,90,275,365,1.0,365.0,2
909509835009697401,0.2,73,292,365,1.5890410958904109,208.9041095890411,15
909920897982619294,0.6876712328767123,251,114,365,2.0,178.0,13
909988345106533685,0.9808219178082191,358,7,365,2.0,365.0,4
910048315217667661,0.9753424657534246,356,9,365,21.487671232876714,1125.0,4
910210976159821605,0.0,0,365,365,5.0,1125.0,1
910235553143237541,0.9205479452054794,336,29,365,1.5780821917808219,1125.0,16
910332984616695555,0.9808219178082191,358,7,365,2.0,90.0,4
910418290249719385,0.2356164383561644,86,279,365,1.0,365.0,5
910794721901728442,0.936986301369863,342,23,365,2.0,365.0,2
911691381803870262,0.0,0,365,365,1.0,5.0,1
911737655711167526,0.9287671232876712,339,26,365,4.0,365.0,2
912051774708891818,0.410958904109589,150,215,365,2.0,1125.0,43
912065931344532924,0.0684931506849315,25,340,365,1.4547945205479451,365.0,4
912238866468903463,0.7342465753424657,268,97,365,2.0,180.0,2
912367198286267802,0.057534246575342465,21,344,365,3.0,1125.0,11
912463232081600876,0.9972602739726028,364,1,365,2.0,60.0,2
912565244403194045,1.0,365,0,365,1.0,365.0,1
912935105622372621,0.7095890410958904,259,106,365,2.0,226.0,5
912938223410856684,0.9287671232876712,339,26,365,2.7260273972602738,1125.0,22
912957475414938283,0.9287671232876712,339,26,365,4.167123287671233,1125.0,16
912965932566519600,0.25205479452054796,92,273,365,1.0,365.0,12
912988442120300876,1.0,365,0,365,1.0,365.0,1
913003729908427794,0.8,292,73,365,1.9808219178082191,365.0,14
913081740625663070,0.8958904109589041,327,38,365,4.0,365.0,2
913516752427041849,1.0,365,0,365,60.0,1125.0,1
913625553456577590,0.44931506849315067,164,201,365,1.0,1125.0,3
913669015004583113,0.6465753424657534,236,129,365,1.0,90.0,10
913695087574272113,0.0,0,365,365,2.0,353.0,1
913704816486063525,0.9972602739726028,364,1,365,1.7123287671232876,365.0,3
913746395740137532,0.2465753424657534,90,275,365,1.0,90.0,2
914239697115375649,0.736986301369863,269,96,365,1.0,1125.0,2
914398138657455127,0.9972602739726028,364,1,365,5.0,365.0,2
914493143661654234,0.7397260273972602,270,95,365,4.0,365.0,2
914493457945900876,0.9835616438356164,359,6,365,2.0,365.0,4
915123912121961765,0.9972602739726028,364,1,365,1.0,365.0,2
915141270761354381,0.8821917808219178,322,43,365,1.0,1125.0,33
915153626405608520,0.6958904109589041,254,111,365,1.0,1125.0,38
915162699925415974,0.20273972602739726,74,291,365,2.0,730.0,17
915265052967015265,0.736986301369863,269,96,365,1.0,365.0,3
916637284881937180,0.273972602739726,100,265,365,2.0602739726027397,14.0,15
916694894502280739,0.410958904109589,150,215,365,1.0,2.0,27
916719809166561978,1.0,365,0,365,51.704109589041096,1082.7945205479452,1
916725737607579824,0.8958904109589041,327,38,365,26.378082191780823,701.8082191780821,2
916725875120774670,1.0,365,0,365,51.97260273972603,702.9589041095891,1
917135865888186074,0.6493150684931507,237,128,365,4.0,1125.0,2
917256601103975116,0.673972602739726,246,119,365,1.0,1125.0,28
917268833823524599,0.7287671232876712,266,99,365,1.0,1125.0,26
917270372901191077,0.873972602739726,319,46,365,1.484931506849315,1125.0,32
917276775515908643,0.7780821917808219,284,81,365,1.0,1125.0,27
917880794992117241,0.7041095890410959,257,108,365,1.8493150684931507,1125.0,54
918759209685379650,0.0,0,365,365,2.884931506849315,1125.0,1
918792529898163369,0.0,0,365,365,2.0,1125.0,1
918918809117668976,0.736986301369863,269,96,365,1.0,365.0,3
919561422124905679,0.2273972602739726,83,282,365,1.0,4.0,3
919695968774516782,0.07945205479452055,29,336,365,1.0,1125.0,25
920118789850018821,0.8383561643835616,306,59,365,1.2876712328767124,60.0,46
920155526880527148,0.6684931506849315,244,121,365,2.0,500.0,34
920783147938366416,0.2602739726027397,95,270,365,1.0,365.0,6
921035034647392455,0.2547945205479452,93,272,365,1.0904109589041096,1025.3616438356164,9
921086480331844937,0.2273972602739726,83,282,365,1.0,365.0,9
922236591985141480,0.9643835616438357,352,13,365,21.70958904109589,1125.0,8
922263128905833195,0.6712328767123288,245,120,365,2.9342465753424656,1125.0,13
922352819466161050,0.057534246575342465,21,344,365,1.4547945205479451,365.0,6
922960852347535906,0.3698630136986301,135,230,365,2.0,120.0,4
923385036816267335,0.0,0,365,365,1.0,1125.0,1
923644434481489508,0.6410958904109589,234,131,365,5.619178082191781,1125.0,10
923670038798070477,0.915068493150685,334,31,365,5.619178082191781,1125.0,4
923762948840771185,0.6602739726027397,241,124,365,6.983561643835617,180.0,7
923831686536060277,0.0,0,365,365,2.0,1125.0,1
924356295125848102,0.0,0,365,365,2.0,365.0,1
924747914045966442,0.36712328767123287,134,231,365,3.0,30.0,9
925075280632986691,0.7205479452054795,263,102,365,7.0,365.0,3
925108814363137134,0.2,73,292,365,1.284931506849315,1125.0,17
925174146553109890,0.6684931506849315,244,121,365,2.0,265.0,19
926138013497023968,0.049315068493150684,18,347,365,3.0,365.0,9
926265496565897215,0.9972602739726028,364,1,365,8.0,90.0,2
926675152095552314,0.40821917808219177,149,216,365,2.1452054794520548,1125.0,3
926792511606601141,0.0,0,365,365,2.0,1125.0,1
927201599497068004,0.1780821917808219,65,300,365,1.0547945205479452,365.0,3
927553573339696847,0.0,0,365,365,1.4301369863013698,1125.0,1
928056763691671796,0.3506849315068493,128,237,365,2.0,1125.0,9
928067415558453550,0.07671232876712329,28,337,365,1.9945205479452055,1125.0,9
928074495166708926,0.37534246575342467,137,228,365,1.2821917808219179,1125.0,9
928150899128546289,0.0,0,365,365,1.0,3.0,1
928230396579450237,0.8410958904109589,307,58,365,2.0,365.0,24
928278813803497302,0.0,0,365,365,1.0,1125.0,1
929173967919356873,0.9972602739726028,364,1,365,1.0,1125.0,3
929453326342016618,0.10684931506849316,39,326,365,4.983561643835617,30.0,3
929453861260060611,0.16986301369863013,62,303,365,1.2876712328767124,730.0,19
929629063741710857,0.19726027397260273,72,293,365,1.0,25.0,9
929640486614550639,0.9753424657534246,356,9,365,2.7260273972602738,1125.0,12
929792927053417309,0.4191780821917808,153,212,365,1.0493150684931507,365.0,33
930394090035381063,0.21643835616438356,79,286,365,2.0,365.0,10
930961737936565493,1.0,365,0,365,1.0,365.0,1
930986590446379676,1.0,365,0,365,2.0,365.0,1
931025399665894746,0.9808219178082191,358,7,365,1.0,365.0,12
931042397998191173,0.2410958904109589,88,277,365,1.0,90.0,15
931589625441926075,1.0,365,0,365,13.04109589041096,700.0,1
932401989748646573,0.24383561643835616,89,276,365,1.0,30.0,3
932651622131666843,0.3013698630136986,110,255,365,1.010958904109589,360.0,27
933074708240467146,0.6383561643835617,233,132,365,2.0,45.0,2
933095306730076187,0.23835616438356164,87,278,365,1.0,365.0,3
933110899347295034,0.6986301369863014,255,110,365,4.0,365.0,5
933113074063134360,0.736986301369863,269,96,365,4.0,365.0,3
933141975342401125,0.9013698630136986,329,36,365,2.0191780821917806,365.0,24
933379219063747637,0.9260273972602739,338,27,365,2.0,1125.0,10
933403469000514577,0.40821917808219177,149,216,365,1.0,1125.0,3
933440844602968525,0.41643835616438357,152,213,365,1.0,1125.0,13
933784848678517923,0.01643835616438356,6,359,365,2.8602739726027395,1125.0,3
933790227910796979,0.4876712328767123,178,187,365,7.0,365.0,2
933851955366731124,0.8027397260273973,293,72,365,1.5726027397260274,365.0,30
934028727991611059,0.0,0,365,365,4.0,1125.0,1
934044963247044626,0.7315068493150685,267,98,365,4.0,365.0,3
934461959864306600,0.736986301369863,269,96,365,6.0,90.0,3
934664213079148479,0.6602739726027397,241,124,365,2.0,337.0,27
935141310886558549,0.24383561643835616,89,276,365,1.0,365.0,3
935255655439496860,0.7287671232876712,266,99,365,1.5726027397260274,30.0,4
935588939271276982,0.9013698630136986,329,36,365,1.978082191780822,1125.0,21
936028970483116490,1.0,365,0,365,1.0,1125.0,1
936744837629384178,0.6547945205479452,239,126,365,1.0,1125.0,5
936789704500708403,0.3917808219178082,143,222,365,1.0,1125.0,6
936996416552158466,0.8,292,73,365,3.372602739726027,365.0,26
938191389198661285,0.0,0,365,365,1.0,1125.0,1
938259921263865632,0.8246575342465754,301,64,365,1.0,85.06849315068493,6
938261406656714563,0.8246575342465754,301,64,365,1.0,85.06849315068493,5
938262149781894126,0.821917808219178,300,65,365,1.0,85.06849315068493,5
938264453202943157,0.0,0,365,365,1.0,1125.0,1
938266425700604934,0.5863013698630137,214,151,365,1.0,85.06849315068493,3
938267105678500038,0.5863013698630137,214,151,365,1.0,85.06849315068493,3
938406863949411586,0.9123287671232877,333,32,365,2.0,1125.0,30
938612593648672574,0.14794520547945206,54,311,365,1.0,365.0,19
939033314527653982,0.6684931506849315,244,121,365,5.0,1125.0,7
939221139814966821,0.5232876712328767,191,174,365,18.0,1125.0,3
939544045660533681,0.0,0,365,365,1.0,1125.0,1
939621753897024364,0.7972602739726027,291,74,365,3.5315068493150683,471.1917808219178,11
939782066674547665,0.9863013698630136,360,5,365,3.5671232876712327,1125.0,9
940508885243617656,0.0027397260273972603,1,364,365,1.010958904109589,1109.6301369863013,3
941909691998655635,0.40821917808219177,149,216,365,2.0027397260273974,34.0,23
942749708764092998,0.7013698630136986,256,109,365,2.0,14.0,11
943327350872780362,1.0,365,0,365,1.6904109589041096,998.1369863013699,1
943373878814631273,0.4602739726027397,168,197,365,2.0,22.0,17
943393871044711791,1.0,365,0,365,1.0082191780821919,67.97808219178083,1
943409270974234859,0.9287671232876712,339,26,365,2.0273972602739727,365.0,8
943704361933456631,0.9698630136986301,354,11,365,1.0082191780821919,172.95342465753424,5
